county,apiNum,operator,lease,well,type,typeDate,status,statusDate,currentPermit,latitude,longitude,elevation,depth,year
Vernon                                  ,217-22283,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1AI,Injection(Class II EOR)                                                         ,30jun2008,Active Well                                                                     ,02mar2015,30jun2008,37.81664,-94.58372,830,250,2008
Vernon                                  ,217-22284,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1BI,Injection(Class II EOR)                                                         ,30jun2008,Active Well                                                                     ,02mar2015,30jun2008,37.815939,-94.583766,830,2407,2008
Vernon                                  ,217-22285,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1CI,Injection(Class II EOR)                                                         ,30jun2008,Active Well                                                                     ,02mar2015,30jun2008,37.81527,-94.58381,830,240,2008
Vernon                                  ,217-22286,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1DI,Injection(Class II EOR)                                                         ,23feb2015,Active Well                                                                     ,02mar2015,30jun2008,37.8169,-94.58302999999999,830,250,2015
Vernon                                  ,217-22287,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1EI,Injection(Class II EOR)                                                         ,30jun2008,Active Well                                                                     ,02mar2015,30jun2008,37.816253,-94.582989,830,249,2008
Vernon                                  ,217-22288,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1FI,Injection(Class II EOR)                                                         ,30jun2008,Active Well                                                                     ,02mar2015,30jun2008,37.816563,-94.583028,830,242,2008
Vernon                                  ,217-22289,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1GI,Injection(Class II EOR)                                                         ,30jun2008,Active Well                                                                     ,02mar2015,30jun2008,37.81659,-94.58222000000001,830,247,2008
Vernon                                  ,217-22290,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1HI,Injection(Class II EOR)                                                         ,30jun2008,Active Well                                                                     ,02mar2015,30jun2008,37.815884,-94.58226500000001,830,241,2008
Vernon                                  ,217-22291,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1II,Injection(Class II EOR)                                                         ,30jun2008,Active Well                                                                     ,02mar2015,30jun2008,37.815185,-94.582301,830,237,2008
Vernon                                  ,217-22292,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1JP,Oil                                                                             ,02apr2015,Active Well                                                                     ,02apr2015,30jun2008,37.81692,-94.58147,830,254,2015
Vernon                                  ,217-22293,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1KP,Oil                                                                             ,02apr2015,"Abandoned, Known Location and Verified                                          ",11feb2016,30jun2008,37.816201,-94.58149899999999,830,243,2015
